0.568 29.2343 276.086 3.18208
0.569 29.2243 276.502 3.18064
0.57 29.2143 276.918 3.1792
0.571 29.2042 277.333 3.17776
0.572 29.1942 277.749 3.17632
0.573 29.1842 278.164 3.17488
0.574 29.1742 278.579 3.17344
0.575 29.1642 278.994 3.172
0.576 29.1542 279.408 3.17056
0.577 29.1442 279.822 3.16912
0.578 29.1342 280.237 3.16768
0.579 29.1242 280.65 3.16624
0.58 29.1143 281.064 3.1648
0.581 29.1043 281.477 3.16336
0.582 29.0943 281.891 3.16192
0.583 29.0843 282.304 3.16048
0.584 29.0744 282.716 3.15904
0.585 29.0644 283.129 3.1576
0.586 29.0544 283.541 3.15616
0.587 29.0445 283.953 3.15472
0.588 29.0345 284.365 3.15328
0.589 29.0246 284.776 3.15184
0.59 29.0146 285.188 3.1504
0.591 29.0047 285.599 3.14896
0.592 28.9947 286.01 3.14752
0.593 28.9848 286.42 3.14608
0.594 28.9749 286.831 3.14464
0.595 28.9649 287.241 3.1432
0.596 28.955 287.651 3.14176
0.597 28.9451 288.061 3.14032
0.598 28.9352 288.47 3.13888
0.599 28.9252 288.88 3.13744
0.6 28.9153 289.289 3.136
0.601 28.9054 289.698 3.13456
0.602 28.8955 290.106 3.13312
0.603 28.8856 290.515 3.13168
0.604 28.8757 290.923 3.13024
0.605 28.8658 291.331 3.1288
0.606 28.8559 291.739 3.12736
0.607 28.846 292.146 3.12592
0.608 28.8362 292.553 3.12448
0.609 28.8263 292.96 3.12304
0.61 28.8164 293.367 3.1216
0.611 28.8065 293.774 3.12016
0.612 28.7967 294.18 3.11872
0.613 28.7868 294.586 3.11728
0.614 28.7769 294.992 3.11584
0.615 28.7671 295.398 3.1144
0.616 28.7572 295.804 3.11296
0.617 28.7474 296.209 3.11152
0.618 28.7375 296.614 3.11008
0.619 28.7277 297.019 3.10864
0.62 28.7178 297.423 3.1072
0.621 28.708 297.828 3.10576
0.622 28.6982 298.232 3.10432
0.623 28.6883 298.636 3.10288
0.624 28.6785 299.04 3.10144
0.625 28.6687 299.443 3.1
0.626 28.6589 299.846 3.09856
0.627 28.649 300.249 3.09712
0.628 28.6392 300.652 3.09568
0.629 28.6294 301.055 3.09424
0.63 28.6196 301.457 3.0928
0.631 28.6098 301.859 3.09136
0.632 28.6 302.261 3.08992
0.633 28.5902 302.663 3.08848
0.634 28.5804 303.064 3.08704
0.635 28.5706 303.466 3.0856
0.636 28.5609 303.867 3.08416
0.637 28.5511 304.267 3.08272
0.638 28.5413 304.668 3.08128
0.639 28.5315 305.068 3.07984
0.64 28.5218 305.468 3.0784
0.641 28.512 305.868 3.07696
0.642 28.5022 306.268 3.07552
0.643 28.4925 306.668 3.07408
0.644 28.4827 307.067 3.07264
0.645 28.473 307.466 3.0712
0.646 28.4632 307.865 3.06976
0.647 28.4535 308.263 3.06832
0.648 28.4437 308.662 3.06688
0.649 28.434 309.06 3.06544
0.65 28.4242 309.458 3.064
0.651 28.4145 309.855 3.06256
0.652 28.4048 310.253 3.06112
0.653 28.3951 310.65 3.05968
0.654 28.3853 311.047 3.05824
0.655 28.3756 311.444 3.0568
0.656 28.3659 311.841 3.05536
0.657 28.3562 312.237 3.05392
0.658 28.3465 312.633 3.05248
0.659 28.3368 313.029 3.05104
0.66 28.3271 313.425 3.0496
0.661 28.3174 313.82 3.04816
